# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-01-18 14:03:14 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11169025 GUADALUPE R ABV HWY 101 A SAN JOSE CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11169025
#            TS   parameter     statistic     Description
#          8878       00060     00003     Discharge, cubic feet per second (Mean)
#          8879       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)
#          8880       80155     00003     Suspended sediment discharge, short tons per day (Mean)
#          8881       00010     00011     Temperature, water, degrees Celsius (Instantaneous)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	8878_00060_00003	8878_00060_00003_cd	8879_80154_00003	8879_80154_00003_cd	8880_80155_00003	8880_80155_00003_cd	8881_00010_00011	8881_00010_00011_cd
USGS	11169025	2010-01-03	36	A	13	A	1.3	A		
USGS	11169025	2010-01-04	37	A	14	A	1.4	A		
USGS	11169025	2010-01-05	36	A	15	A	1.5	A		
USGS	11169025	2010-01-06	37	A	16	A	1.6	A	13.0	A
USGS	11169025	2010-01-07	37	A	13	A	1.3	A		
USGS	11169025	2010-01-08	37	A	9	A	0.89	A		
USGS	11169025	2010-01-09	37	A	5	A	0.55	A	13.0	A
USGS	11169025	2010-01-10	37	A	5	A	0.50	A		
USGS	11169025	2010-01-11	36	A	5	A	0.49	A		
USGS	11169025	2010-01-12	74	A	23	A	5.7	A	14.0	A
USGS	11169025	2010-01-13	211	A	62	A	64	A	14.0	A
USGS	11169025	2010-01-14	46	A	10	A	1.2	A		
USGS	11169025	2010-01-15	40	A	7	A	0.80	A		
USGS	11169025	2010-01-16	40	A	7	A	0.69	A		
USGS	11169025	2010-01-17	47	A	11	A	1.5	A	13.0	A
USGS	11169025	2010-01-18	531	A	94	A	257	A	12.5	A
USGS	11169025	2010-01-19	1250	A	179	A	806	A	11.0	A
USGS	11169025	2010-01-20	2370	A	327	A	2620	A	10.0	A
USGS	11169025	2010-01-21	1110	A	179	A	525	A	10.0	A
USGS	11169025	2010-01-22	700	A	111	A	210	A	10.0	A
USGS	11169025	2010-01-23	384	A	93	A	97	A	10.5	A
USGS	11169025	2010-01-24	149	A	72	A	29	A		
USGS	11169025	2010-01-25	115	A	51	A	16	A		
USGS	11169025	2010-01-26	187	A	64	A	40	A	12.0	A
USGS	11169025	2010-01-27	94	A	34	A	8.9	A		
USGS	11169025	2010-01-28	69	A	19	A	3.6	A		
USGS	11169025	2010-01-29	108	A	25	A	12	A		
USGS	11169025	2010-01-30	95	A	26	A	8.4	A	14.0	A
USGS	11169025	2010-01-31	60	A	12	A	2.0	A		
USGS	11169025	2010-02-01	56	A	10	A	1.6	A		
USGS	11169025	2010-02-02	55	A	12	A	1.8	A	14.0	A
USGS	11169025	2010-02-03	53	A	16	A	2.3	A		
USGS	11169025	2010-02-04	101	A	28	A	26	A		
USGS	11169025	2010-02-05	393	A	92	A	127	A		
USGS	11169025	2010-02-06	288	A	83	A	74	A	11.5	A
USGS	11169025	2010-02-07	88	A	33	A	8.1	A		
USGS	11169025	2010-02-08	71	A	16	A	3.1	A		
USGS	11169025	2010-02-09	100	A	21	A	6.3	A	13.0	A
USGS	11169025	2010-02-10	62	A	16	A	2.7	A		
USGS	11169025	2010-02-11	57	A	15	A	2.3	A		
USGS	11169025	2010-02-12	55	A	13	A	2.0	A	14.0	A
USGS	11169025	2010-02-13	53	A	13	A	1.8	A		
USGS	11169025	2010-02-14	51	A	12	A	1.7	A		
USGS	11169025	2010-02-15	49	A	12	A	1.6	A	15.0	A
USGS	11169025	2010-02-16	47	A	16	A	2.0	A		
USGS	11169025	2010-02-17	46	A	19	A	2.4	A		
USGS	11169025	2010-02-18	44	A	18	A	2.2	A	15.0	A
USGS	11169025	2010-02-19	43	A	11	A	1.3	A		
USGS	11169025	2010-02-20	42	A	11	A	1.2	A		
USGS	11169025	2010-02-21	92	A	27	A	14	A	14.0	A
USGS	11169025	2010-02-22	80	A	24	A	7.2	A		
USGS	11169025	2010-02-23	90	A	33	A	11	A		
USGS	11169025	2010-02-24	99	A	30	A	8.9	A		
USGS	11169025	2010-02-25	48	A	16	A	2.1	A	16.0	A
USGS	11169025	2010-02-26	412	A	86	A	248	A	14.0	A
USGS	11169025	2010-02-27	290	A	92	A	76	A	14.0	A
USGS	11169025	2010-02-28	146	A	56	A	23	A		
USGS	11169025	2010-03-01	88	A	39	A	9.4	A		
USGS	11169025	2010-03-02	159	A	58	A	31	A	14.0	A
USGS	11169025	2010-03-03	427	A	74	A	111	A	12.0	A
USGS	11169025	2010-03-04	144	A	31	A	14	A		
USGS	11169025	2010-03-05	89	A	14	A	3.4	A		
USGS	11169025	2010-03-06	77	A	10	A	2.1	A		
USGS	11169025	2010-03-07	72	A	9	A	1.7	A	15.0	A
USGS	11169025	2010-03-08	74	A	10	A	1.9	A		
USGS	11169025	2010-03-09	70	A	8	A	1.6	A		
USGS	11169025	2010-03-10	77	A	14	A	2.9	A	13.0	A
USGS	11169025	2010-03-11	64	A	9	A	1.5	A		
USGS	11169025	2010-03-12	155	A	31	A	25	A		
USGS	11169025	2010-03-13	92	A	25	A	8.0	A	14.0	A
USGS	11169025	2010-03-14	61	A	9	A	1.5	A		
USGS	11169025	2010-03-15	57	A	9	A	1.4	A		
USGS	11169025	2010-03-16	55	A	10	A	1.5	A	16.0	A
USGS	11169025	2010-03-17	51	A	9	A	1.2	A		
USGS	11169025	2010-03-18	49	A	8	A	1.0	A		
USGS	11169025	2010-03-19	49	A	6	A	0.85	A	18.0	A
USGS	11169025	2010-03-20	50	A	7	A	0.92	A		
USGS	11169025	2010-03-21	48	A	8	A	1.0	A		
USGS	11169025	2010-03-22	48	A	9	A	1.1	A	17.0	A
USGS	11169025	2010-03-23	48	A	10	A	1.3	A		
USGS	11169025	2010-03-24	47	A	11	A	1.4	A		
USGS	11169025	2010-03-25	46	A	12	A	1.4	A	16.0	A
USGS	11169025	2010-03-26	46	A	11	A	1.4	A		
USGS	11169025	2010-03-27	45	A	11	A	1.3	A		
USGS	11169025	2010-03-28	44	A	10	A	1.2	A	18.0	A
USGS	11169025	2010-03-29	44	A	10	A	1.2	A		
USGS	11169025	2010-03-30	51	A	16	A	2.3	A	17.0	A
USGS	11169025	2010-03-31	56	A	13	A	2.0	A	14.0	A
USGS	11169025	2010-04-01	56	A	14	A	2.3	A		
USGS	11169025	2010-04-02	46	A	10	A	1.3	A		
USGS	11169025	2010-04-03	45	A	8	A	1.0	A	14.5	A
USGS	11169025	2010-04-04	111	A	27	A	26	A		
USGS	11169025	2010-04-05	223	A	41	A	36	A		
USGS	11169025	2010-04-06	56	A	11	A	1.6	A	14.0	A
USGS	11169025	2010-04-07	48	A	7	A	0.95	A		
USGS	11169025	2010-04-08	46	A	6	A	0.77	A		
USGS	11169025	2010-04-09	44	A	5	A	0.64	A	18.0	A
USGS	11169025	2010-04-10	44	A	5	A	0.64	A		
USGS	11169025	2010-04-11	380	A	66	A	162	A	13.0	A
USGS	11169025	2010-04-12	472	A	55	A	73	A	13.0	A
USGS	11169025	2010-04-13	169	A	42	A	20	A		
USGS	11169025	2010-04-14	94	A	27	A	6.8	A		
USGS	11169025	2010-04-15	73	A	22	A	4.4	A		
USGS	11169025	2010-04-16	61	A	17	A	2.9	A	16.0	A
USGS	11169025	2010-04-17	56	A	15	A	2.3	A		
USGS	11169025	2010-04-18	54	A	13	A	1.9	A	19.0	A
USGS	11169025	2010-04-19	52	A	12	A	1.8	A		
USGS	11169025	2010-04-20	282	A	40	A	43	A		
USGS	11169025	2010-04-21	320	A	35	A	49	A	13.0	A
USGS	11169025	2010-04-22	99	A	18	A	6.0	A		
USGS	11169025	2010-04-23	66	A	9	A	1.5	A		
USGS	11169025	2010-04-24	59	A	7	A	1.0	A	17.0	A
USGS	11169025	2010-04-25	54	A	7	A	1.0	A		
USGS	11169025	2010-04-26	53	A	8	A	1.2	A		
USGS	11169025	2010-04-27	54	A	9	A	1.4	A		
USGS	11169025	2010-04-28	58	A	11	A	1.7	A	15.0	A
USGS	11169025	2010-04-29	54	A	12	A	1.7	A		
USGS	11169025	2010-04-30	48	A	9	A	1.1	A	16.5	A
USGS	11169025	2010-05-01	46	A						
USGS	11169025	2010-05-02	45	A						
USGS	11169025	2010-05-03	44	A						
USGS	11169025	2010-05-04	48	A					18.5	A
USGS	11169025	2010-05-05	50	A						
USGS	11169025	2010-05-06	50	A						
USGS	11169025	2010-05-07	50	A						
USGS	11169025	2010-05-08	48	A						
USGS	11169025	2010-05-09	50	A						
USGS	11169025	2010-05-10	53	A						
USGS	11169025	2010-05-11	54	A						
USGS	11169025	2010-05-12	47	A						
USGS	11169025	2010-05-13	46	A						
USGS	11169025	2010-05-14	45	A						
USGS	11169025	2010-05-15	44	A						
USGS	11169025	2010-05-16	44	A						
USGS	11169025	2010-05-17	45	A						
USGS	11169025	2010-05-18	48	A						
USGS	11169025	2010-05-19	49	A						
USGS	11169025	2010-05-20	48	A						
USGS	11169025	2010-05-21	46	A						
USGS	11169025	2010-05-22	44	A						
USGS	11169025	2010-05-23	43	A						
USGS	11169025	2010-05-24	42	A						
USGS	11169025	2010-05-25	47	A						
USGS	11169025	2010-05-26	45	A						
USGS	11169025	2010-05-27	52	A						
USGS	11169025	2010-05-28	45	A						
USGS	11169025	2010-05-29	46	A						
USGS	11169025	2010-05-30	45	A						
USGS	11169025	2010-05-31	43	A						
USGS	11169025	2010-06-01	42	A						
USGS	11169025	2010-06-02	40	A						
USGS	11169025	2010-06-03	39	A						
USGS	11169025	2010-06-04	39	A						
USGS	11169025	2010-06-05	40	A						
USGS	11169025	2010-06-06	41	A						
USGS	11169025	2010-06-07	39	A						
USGS	11169025	2010-06-08	39	A						
USGS	11169025	2010-06-09	39	A						
USGS	11169025	2010-06-10	36	A						
USGS	11169025	2010-06-11	38	A						
USGS	11169025	2010-06-12	39	A						
USGS	11169025	2010-06-13	39	A						
USGS	11169025	2010-06-14	39	A						
USGS	11169025	2010-06-15	38	A						
USGS	11169025	2010-06-16	38	A						
USGS	11169025	2010-06-17	39	A						
USGS	11169025	2010-06-18	38	A						
USGS	11169025	2010-06-19	37	A						
USGS	11169025	2010-06-20	37	A						
USGS	11169025	2010-06-21	36	A						
USGS	11169025	2010-06-22	35	A					19.5	A
USGS	11169025	2010-06-23	34	A						
USGS	11169025	2010-06-24	35	A						
USGS	11169025	2010-06-25	38	A						
USGS	11169025	2010-06-26	34	A						
USGS	11169025	2010-06-27	34	A						
USGS	11169025	2010-06-28	33	A						
USGS	11169025	2010-06-29	33	A						
USGS	11169025	2010-06-30	33	A						
USGS	11169025	2010-07-01	32	A						
USGS	11169025	2010-07-02	33	A						
USGS	11169025	2010-07-03	32	A						
USGS	11169025	2010-07-04	32	A						
USGS	11169025	2010-07-05	33	A						
USGS	11169025	2010-07-06	33	A						
USGS	11169025	2010-07-07	32	A						
USGS	11169025	2010-07-08	31	A						
USGS	11169025	2010-07-09	30	A						
USGS	11169025	2010-07-10	30	A						
USGS	11169025	2010-07-11	30	A						
USGS	11169025	2010-07-12	30	A						
USGS	11169025	2010-07-13	30	A						
USGS	11169025	2010-07-14	30	A						
USGS	11169025	2010-07-15	30	A						
USGS	11169025	2010-07-16	29	A						
USGS	11169025	2010-07-17	29	A						
USGS	11169025	2010-07-18	29	A						
USGS	11169025	2010-07-19	29	A						
USGS	11169025	2010-07-20	29	A						
USGS	11169025	2010-07-21	29	A						
USGS	11169025	2010-07-22	29	A						
USGS	11169025	2010-07-23	29	A						
USGS	11169025	2010-07-24	29	A						
USGS	11169025	2010-07-25	29	A						
USGS	11169025	2010-07-26	29	A						
USGS	11169025	2010-07-27	29	A						
USGS	11169025	2010-07-28	28	A						
USGS	11169025	2010-07-29	28	A						
USGS	11169025	2010-07-30	28	A						
USGS	11169025	2010-07-31	28	A						
USGS	11169025	2010-08-01	28	A						
USGS	11169025	2010-08-02	28	A						
USGS	11169025	2010-08-03	28	A						
USGS	11169025	2010-08-04	29	A						
USGS	11169025	2010-08-05	28	A						
USGS	11169025	2010-08-06	28	A						
USGS	11169025	2010-08-07	28	A						
USGS	11169025	2010-08-08	27	A						
USGS	11169025	2010-08-09	27	A						
USGS	11169025	2010-08-10	27	A						
USGS	11169025	2010-08-11	27	A						
USGS	11169025	2010-08-12	28	A					19.5	A
USGS	11169025	2010-08-13	27	A						
USGS	11169025	2010-08-14	27	A						
USGS	11169025	2010-08-15	26	A						
USGS	11169025	2010-08-16	26	A						
USGS	11169025	2010-08-17	26	A						
USGS	11169025	2010-08-18	27	A						
USGS	11169025	2010-08-19	27	A						
USGS	11169025	2010-08-20	27	A						
USGS	11169025	2010-08-21	27	A						
USGS	11169025	2010-08-22	27	A						
USGS	11169025	2010-08-23	27	A						
USGS	11169025	2010-08-24	27	A						
USGS	11169025	2010-08-25	26	A						
USGS	11169025	2010-08-26	26	A						
USGS	11169025	2010-08-27	26	A						
USGS	11169025	2010-08-28	26	A						
USGS	11169025	2010-08-29	26	A						
USGS	11169025	2010-08-30	26	A						
USGS	11169025	2010-08-31	27	A						
USGS	11169025	2010-09-01	27	A						
USGS	11169025	2010-09-02	26	A						
USGS	11169025	2010-09-03	26	A						
USGS	11169025	2010-09-04	26	A						
USGS	11169025	2010-09-05	26	A						
USGS	11169025	2010-09-06	26	A						
USGS	11169025	2010-09-07	26	A						
USGS	11169025	2010-09-08	26	A						
USGS	11169025	2010-09-09	27	A						
USGS	11169025	2010-09-10	27	A						
USGS	11169025	2010-09-11	27	A						
USGS	11169025	2010-09-12	27	A						
USGS	11169025	2010-09-13	27	A						
USGS	11169025	2010-09-14	27	A						
USGS	11169025	2010-09-15	27	A						
USGS	11169025	2010-09-16	27	A						
USGS	11169025	2010-09-17	27	A						
USGS	11169025	2010-09-18	28	A						
USGS	11169025	2010-09-19	28	A						
USGS	11169025	2010-09-20	28	A						
USGS	11169025	2010-09-21	30	A						
USGS	11169025	2010-09-22	28	A						
USGS	11169025	2010-09-23	28	A						
USGS	11169025	2010-09-24	28	A						
USGS	11169025	2010-09-25	28	A						
USGS	11169025	2010-09-26	27	A						
USGS	11169025	2010-09-27	28	A						
USGS	11169025	2010-09-28	28	A						
USGS	11169025	2010-09-29	29	A						
USGS	11169025	2010-09-30	29	A						
USGS	11169025	2010-10-01	30	A	21	A	1.7	A		
USGS	11169025	2010-10-02	28	A	21	A	1.6	A		
USGS	11169025	2010-10-03	29	A	20	A	1.6	A		
USGS	11169025	2010-10-04	29	A	20	A	1.6	A		
USGS	11169025	2010-10-05	29	A	20	A	1.6	A	16.5	A
USGS	11169025	2010-10-06	31	A	23	A	2.0	A	15.0	A
USGS	11169025	2010-10-07	30	A	27	A	2.2	A		
USGS	11169025	2010-10-08	32	A	31	A	2.6	A		
USGS	11169025	2010-10-09	32	A	26	A	2.2	A	17.0	A
USGS	11169025	2010-10-10	32	A	21	A	1.8	A		
USGS	11169025	2010-10-11	33	A	20	A	1.8	A		
USGS	11169025	2010-10-12	32	A	19	A	1.7	A	17.0	A
USGS	11169025	2010-10-13	33	A	19	A	1.7	A		
USGS	11169025	2010-10-14	32	A	17	A	1.5	A		
USGS	11169025	2010-10-15	32	A	17	A	1.5	A	17.0	A
USGS	11169025	2010-10-16	32	A	16	A	1.4	A		
USGS	11169025	2010-10-17	61	A	63	A	17	A		
USGS	11169025	2010-10-18	43	A	38	A	5.0	A	16.0	A
USGS	11169025	2010-10-19	34	A	14	A	1.3	A		
USGS	11169025	2010-10-20	34	A	15	A	1.4	A		
USGS	11169025	2010-10-21	33	A	14	A	1.2	A	16.0	A
USGS	11169025	2010-10-22	33	A	14	A	1.2	A		
USGS	11169025	2010-10-23	49	A	39	A	9.0	A		
USGS	11169025	2010-10-24	46	A	29	A	4.0	A	16.0	A
USGS	11169025	2010-10-25	33	A	19	A	1.7	A		
USGS	11169025	2010-10-26	32	A	20	A	1.7	A		
USGS	11169025	2010-10-27	31	A	21	A	1.7	A	15.0	A
USGS	11169025	2010-10-28	30	A	22	A	1.8	A		
USGS	11169025	2010-10-29	30	A	21	A	1.7	A		
USGS	11169025	2010-10-30	35	A	30	A	2.9	A	15.0	A
USGS	11169025	2010-10-31	32	A	32	A	2.8	A		
USGS	11169025	2010-11-01	30	A	26	A	2.1	A		
USGS	11169025	2010-11-02	30	A	25	A	2.0	A	17.0	A
USGS	11169025	2010-11-03	30	A	23	A	1.8	A		
USGS	11169025	2010-11-04	30	A	23	A	1.9	A		
USGS	11169025	2010-11-05	31	A	26	A	2.2	A		
USGS	11169025	2010-11-06	30	A	34	A	2.8	A	17.0	A
USGS	11169025	2010-11-07	45	A	59	A	8.2	A		
USGS	11169025	2010-11-08	45	A	56	A	7.7	A		
USGS	11169025	2010-11-09	31	A	25	A	2.1	A	15.0	A
USGS	11169025	2010-11-10	35	A	27	A	2.6	A		
USGS	11169025	2010-11-11	31	A	21	A	1.7	A		
USGS	11169025	2010-11-12	31	A	18	A	1.6	A		
USGS	11169025	2010-11-13	31	A	14	A	1.2	A	15.5	A
USGS	11169025	2010-11-14	31	A	16	A	1.4	A		
USGS	11169025	2010-11-15	31	A	21	A	1.8	A	17.5	A
USGS	11169025	2010-11-16	31	A	24	A	2.0	A		
USGS	11169025	2010-11-17	31	A	23	A	2.0	A		
USGS	11169025	2010-11-18	32	A	23	A	2.0	A		
USGS	11169025	2010-11-19	33	A	20	A	1.9	A	14.0	A
USGS	11169025	2010-11-20	401	A	231	A	319	A	10.0	A
USGS	11169025	2010-11-21	363	A	134	A	203	A		
USGS	11169025	2010-11-22	47	A	81	A	10	A		
USGS	11169025	2010-11-23	56	A	73	A	11	A	11.5	A
USGS	11169025	2010-11-24	41	A	19	A	2.1	A		
USGS	11169025	2010-11-25	38	A	13	A	1.4	A		
USGS	11169025	2010-11-26	37	A	12	A	1.2	A		
USGS	11169025	2010-11-27	91	A	36	A	13	A	11.0	A
USGS	11169025	2010-11-28	43	A	24	A	2.9	A		
USGS	11169025	2010-11-29	37	A	14	A	1.4	A		
USGS	11169025	2010-11-30	36	A	11	A	1.0	A	12.0	A
USGS	11169025	2010-12-01	36	A	10	A	1.0	A		
USGS	11169025	2010-12-02	36	A	12	A	1.1	A		
USGS	11169025	2010-12-03	35	A	14	A	1.3	A	13.0	A
USGS	11169025	2010-12-04	34	A	16	A	1.4	A		
USGS	11169025	2010-12-05	85	A	40	A	20	A		
USGS	11169025	2010-12-06	97	A	35	A	13	A	14.0	A
USGS	11169025	2010-12-07	50	A	12	A	1.6	A		
USGS	11169025	2010-12-08	91	A	30	A	9.4	A		
USGS	11169025	2010-12-09	55	A	20	A	3.7	A	15.5	A
USGS	11169025	2010-12-10	38	A	13	A	1.3	A		
USGS	11169025	2010-12-11	35	A	15	A	1.4	A		
USGS	11169025	2010-12-12	35	A	16	A	1.5	A	15.5	A
USGS	11169025	2010-12-13	34	A	15	A	1.4	A		
USGS	11169025	2010-12-14	76	A	33	A	16	A	14.0	A
USGS	11169025	2010-12-15	61	A	29	A	5.6	A		
USGS	11169025	2010-12-16	37	A	13	A	1.3	A		
USGS	11169025	2010-12-17	74	A	25	A	5.4	A		
USGS	11169025	2010-12-18	193	A	40	A	28	A	13.0	A
USGS	11169025	2010-12-19	833	A	134	A	407	A	13.5	A
USGS	11169025	2010-12-20	250	A	85	A	60	A		
USGS	11169025	2010-12-21	90	A	63	A	15	A		
USGS	11169025	2010-12-22	207	A	45	A	35	A	14.0	A
USGS	11169025	2010-12-23	68	A	12	A	2.3	A		
USGS	11169025	2010-12-24	59	A	9	A	1.5	A		
USGS	11169025	2010-12-25	181	A	31	A	28	A		
USGS	11169025	2010-12-26	135	A	23	A	11	A	13.0	A
USGS	11169025	2010-12-27	64	A	13	A	2.3	A		
USGS	11169025	2010-12-28	121	A	24	A	18	A	13.3	A
USGS	11169025	2010-12-29	517	A	53	A	105	A	11.0	A
USGS	11169025	2010-12-30	74	A	18	A	3.7	A		
USGS	11169025	2010-12-31	54	A	17	A	2.4	A		
USGS	11169025	2011-01-01	55	A	16	A	2.4	A	11.5	A
USGS	11169025	2011-01-02	217	A	52	A	41	A	10.0	A
USGS	11169025	2011-01-03	70	A	22	A	4.4	A		
USGS	11169025	2011-01-04	54	A	13	A	1.9	A		
USGS	11169025	2011-01-05	52	A	22	A	3.2	A		
USGS	11169025	2011-01-06	48	A	21	A	2.6	A	11.0	A
USGS	11169025	2011-01-07	44	A	15	A	1.8	A		
USGS	11169025	2011-01-08	43	A	13	A	1.5	A		
USGS	11169025	2011-01-09	42	A	12	A	1.3	A	11.0	A
USGS	11169025	2011-01-10	39	A	13	A	1.4	A		
USGS	11169025	2011-01-11	42	A	17	A	1.9	A		
USGS	11169025	2011-01-12	41	A	16	A	1.7	A	13.0	A
USGS	11169025	2011-01-13	44	A	22	A	2.7	A		
USGS	11169025	2011-01-14	41	A	15	A	1.7	A		
USGS	11169025	2011-01-15	40	A	11	A	1.2	A	16.0	A
USGS	11169025	2011-01-16	39	A	11	A	1.1	A		
USGS	11169025	2011-01-17	39	A	11	A	1.2	A		
USGS	11169025	2011-01-18	40	A	13	A	1.4	A	15.0	A
USGS	11169025	2011-01-19	39	A	13	A	1.4	A		
USGS	11169025	2011-01-20	38	A	12	A	1.2	A		
USGS	11169025	2011-01-21	38	A	12	A	1.2	A		
USGS	11169025	2011-01-22	38	A	8	A	0.80	A	14.5	A
USGS	11169025	2011-01-23	37	A	8	A	0.76	A		
USGS	11169025	2011-01-24	37	A	8	A	0.77	A		
USGS	11169025	2011-01-25	37	A	8	A	0.79	A		
USGS	11169025	2011-01-26	37	A	12	A	1.2	A	15.0	A
USGS	11169025	2011-01-27	37	A	14	A	1.4	A		
USGS	11169025	2011-01-28	38	A	12	A	1.3	A		
USGS	11169025	2011-01-29	39	A	10	A	1.2	A	14.0	A
USGS	11169025	2011-01-30	226	A	74	A	48	A	12.0	A
USGS	11169025	2011-01-31	50	A	26	A	3.7	A		
USGS	11169025	2011-02-01	40	A	15	A	1.6	A		
USGS	11169025	2011-02-02	39	A	11	A	1.1	A	14.0	A
USGS	11169025	2011-02-03	38	A	11	A	1.1	A		
USGS	11169025	2011-02-04	38	A	13	A	1.3	A		
USGS	11169025	2011-02-05	37	A	11	A	1.1	A		
USGS	11169025	2011-02-06	37	A	10	A	0.98	A	16.0	A
USGS	11169025	2011-02-07	37	A	15	A	1.5	A	16.7	A
USGS	11169025	2011-02-08	37	A	19	A	1.9	A		
USGS	11169025	2011-02-09	37	A	23	A	2.3	A	14.0	A
USGS	11169025	2011-02-10	37	A	22	A	2.2	A		
USGS	11169025	2011-02-11	36	A	14	A	1.4	A		
USGS	11169025	2011-02-12	36	A	12	A	1.2	A	16.0	A
USGS	11169025	2011-02-13	36	A	13	A	1.3	A		
USGS	11169025	2011-02-14	37	A	13	A	1.3	A		
USGS	11169025	2011-02-15	38	A	15	A	1.5	A	15.0	A
USGS	11169025	2011-02-16	320	A	72	A	106	A	12.0	A
USGS	11169025	2011-02-17	550	A	88	A	204	A	10.0	A
USGS	11169025	2011-02-18	908	A	94	A	276	A	10.0	A
USGS	11169025	2011-02-19	812	A	78	A	189	A	8.0	A
USGS	11169025	2011-02-20	431	A	60	A	74	A		
USGS	11169025	2011-02-21	189	A	36	A	18	A		
USGS	11169025	2011-02-22	145	A	24	A	9.6	A	11.5	A
USGS	11169025	2011-02-23	91	A	19	A	4.6	A		
USGS	11169025	2011-02-24	87	A	19	A	4.6	A		
USGS	11169025	2011-02-25	804	A	149	A	355	A	10.5	A
USGS	11169025	2011-02-26	466	A	128	A	165	A	9.5	A
USGS	11169025	2011-02-27	317	A	84	A	72	A		
USGS	11169025	2011-02-28	254	A	67	A	47	A		
USGS	11169025	2011-03-01	165	A	46	A	21	A		
USGS	11169025	2011-03-02	174	A	56	A	30	A	12.0	A
USGS	11169025	2011-03-03	138	A	65	A	24	A		
USGS	11169025	2011-03-04	131	A	64	A	23	A		
USGS	11169025	2011-03-05	107	A	61	A	18	A	13.5	A
USGS	11169025	2011-03-06	108	A	56	A	16	A		
USGS	11169025	2011-03-07	95	A	43	A	11	A		
USGS	11169025	2011-03-08	70	A	37	A	7.1	A	12.0	A
USGS	11169025	2011-03-09	55	A	35	A	5.2	A		
USGS	11169025	2011-03-10	50	A	33	A	4.4	A		
USGS	11169025	2011-03-11	49	A	53	A	7.0	A		
USGS	11169025	2011-03-12	46	A	67	A	8.3	A	15.5	A
USGS	11169025	2011-03-13	45	A	47	A	5.7	A		
USGS	11169025	2011-03-14	53	A	30	A	4.5	A		
USGS	11169025	2011-03-15	44	A	24	A	2.8	A	17.0	A
USGS	11169025	2011-03-16	69	A	33	A	6.7	A		
USGS	11169025	2011-03-17	45	A	23	A	2.8	A		
USGS	11169025	2011-03-18	248	A	94	A	122	A	12.0	A
USGS	11169025	2011-03-19	485	A	167	A	310	A	11.5	A
USGS	11169025	2011-03-20	1810	A	256	A	1420	A	11.4	A
USGS	11169025	2011-03-21	1010	A	119	A	328	A		
USGS	11169025	2011-03-22	723	A	104	A	204	A	12.0	A
USGS	11169025	2011-03-23	1100	A	129	A	409	A		
USGS	11169025	2011-03-24	2360	A	316	A	3080	A	10.5	A
USGS	11169025	2011-03-25	2060	A	307	A	1770	A		
USGS	11169025	2011-03-26	1390	A	155	A	582	A	12.0	A
USGS	11169025	2011-03-27	1050	A	133	A	379	A	11.0	A
USGS	11169025	2011-03-28	860	A	109	A	254	A		
USGS	11169025	2011-03-29	722	A	100	A	196	A	13.0	A
USGS	11169025	2011-03-30	550	A	82	A	122	A		
USGS	11169025	2011-03-31	447	A	70	A	84	A		
USGS	11169025	2011-04-01	294	A	62	A	50	A		
USGS	11169025	2011-04-02	192	A	33	A	17	A	15.0	A
USGS	11169025	2011-04-03	242	A	34	A	22	A		
USGS	11169025	2011-04-04	240	A	26	A	17	A		
USGS	11169025	2011-04-05	213	A	21	A	12	A	15.0	A
USGS	11169025	2011-04-06	188	A	16	A	8.2	A		
USGS	11169025	2011-04-07	190	A	16	A	8.2	A		
USGS	11169025	2011-04-08	202	A	19	A	11	A	13.5	A
USGS	11169025	2011-04-09	169	A	12	A	5.3	A		
USGS	11169025	2011-04-10	144	A	12	A	4.6	A		
USGS	11169025	2011-04-11	136	A	11	A	4.0	A		
USGS	11169025	2011-04-12	122	A	11	A	3.6	A		
USGS	11169025	2011-04-13	126	A	16	A	5.6	A		
USGS	11169025	2011-04-14	105	A	16	A	4.5	A	12.0	A
USGS	11169025	2011-04-15	101	A	16	A	4.3	A		
USGS	11169025	2011-04-16	94	A	14	A	3.6	A		
USGS	11169025	2011-04-17	88	A	12	A	2.9	A	16.5	A
USGS	11169025	2011-04-18	83	A	13	A	2.9	A		
USGS	11169025	2011-04-19	78	A	16	A	3.4	A		
USGS	11169025	2011-04-20	77	A	21	A	4.3	A	17.0	A
USGS	11169025	2011-04-21	68	A	21	A	3.9	A		
USGS	11169025	2011-04-22	64	A	24	A	4.2	A		
USGS	11169025	2011-04-23	61	A	28	A	4.7	A	16.5	A
USGS	11169025	2011-04-24	61	A	31	A	5.0	A		
USGS	11169025	2011-04-25	61	A	32	A	5.3	A		
