# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-01-18 14:08:42 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11181040 SAN LORENZO C A SAN LORENZO CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11181040
#            TS   parameter     statistic     Description
#          9070       00060     00003     Discharge, cubic feet per second (Mean)
#          9071       00010     00003     Temperature, water, degrees Celsius (Mean)
#          9072       00010     00011     Temperature, water, degrees Celsius (Instantaneous)
#          9073       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)
#          9074       80155     00003     Suspended sediment discharge, short tons per day (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	9070_00060_00003	9070_00060_00003_cd	9072_00010_00011	9072_00010_00011_cd	9073_80154_00003	9073_80154_00003_cd	9074_80155_00003	9074_80155_00003_cd
USGS	11181040	2008-09-21	1.0	A						
USGS	11181040	2008-09-22	1.1	A						
USGS	11181040	2008-09-23	1.1	A						
USGS	11181040	2008-09-24	1.1	A						
USGS	11181040	2008-09-25	1.1	A						
USGS	11181040	2008-09-26	1.1	A						
USGS	11181040	2008-09-27	1.1	A						
USGS	11181040	2008-09-28	1.1	A						
USGS	11181040	2008-09-29	1.2	A						
USGS	11181040	2008-09-30	1.2	A						
USGS	11181040	2008-10-01	1.3	A			1	A	0.00	A
USGS	11181040	2008-10-02	1.3	A			1	A	0.00	A
USGS	11181040	2008-10-03	1.5	A			1	A	0.00	A
USGS	11181040	2008-10-04	20	A			94	A	9.2	A
USGS	11181040	2008-10-05	1.6	A			2	A	0.01	A
USGS	11181040	2008-10-06	1.4	A			1	A	0.00	A
USGS	11181040	2008-10-07	1.3	A			1	A	0.00	A
USGS	11181040	2008-10-08	1.3	A			1	A	0.00	A
USGS	11181040	2008-10-09	1.3	A	15.6	A	1	A	0.00	A
USGS	11181040	2008-10-10	1.3	A			1	A	0.00	A
USGS	11181040	2008-10-11	1.3	A			1	A	0.00	A
USGS	11181040	2008-10-12	1.2	A			1	A	0.00	A
USGS	11181040	2008-10-13	1.1	A			1	A	0.00	A
USGS	11181040	2008-10-14	1.2	A			1	A	0.00	A
USGS	11181040	2008-10-15	1.4	A			1	A	0.01	A
USGS	11181040	2008-10-16	1.5	A			1	A	0.01	A
USGS	11181040	2008-10-17	1.5	A			1	A	0.00	A
USGS	11181040	2008-10-18	1.3	A			1	A	0.00	A
USGS	11181040	2008-10-19	1.3	A			1	A	0.00	A
USGS	11181040	2008-10-20	1.3	A			1	A	0.00	A
USGS	11181040	2008-10-21	1.3	A			1	A	0.00	A
USGS	11181040	2008-10-22	1.3	A			1	A	0.00	A
USGS	11181040	2008-10-23	1.3	A			1	A	0.00	A
USGS	11181040	2008-10-24	1.3	A			1	A	0.00	A
USGS	11181040	2008-10-25	1.3	A			1	A	0.00	A
USGS	11181040	2008-10-26	1.3	A			1	A	0.00	A
USGS	11181040	2008-10-27	1.3	A			1	A	0.00	A
USGS	11181040	2008-10-28	1.3	A			1	A	0.00	A
USGS	11181040	2008-10-29	1.9	A			2	A	0.03	A
USGS	11181040	2008-10-30	1.3	A			1	A	0.00	A
USGS	11181040	2008-10-31	1.8	A			9	A	0.07	A
USGS	11181040	2008-11-01	126	A			218	A	120	A
USGS	11181040	2008-11-02	20	A			3	A	0.28	A
USGS	11181040	2008-11-03	16	A	15.5	A	133	A	18	A
USGS	11181040	2008-11-04	7.9	A			57	A	2.3	A
USGS	11181040	2008-11-05	2.3	A			8	A	0.05	A
USGS	11181040	2008-11-06	1.7	A			5	A	0.02	A
USGS	11181040	2008-11-07	1.7	A			5	A	0.02	A
USGS	11181040	2008-11-08	7.9	A			75	A	7.9	A
USGS	11181040	2008-11-09	7.5	A			55	A	2.3	A
USGS	11181040	2008-11-10	1.7	A			5	A	0.02	A
USGS	11181040	2008-11-11	1.4	A			4	A	0.01	A
USGS	11181040	2008-11-12	1.4	A			4	A	0.02	A
USGS	11181040	2008-11-13	1.5	A			4	A	0.02	A
USGS	11181040	2008-11-14	1.5	A	14.2	A	4	A	0.01	A
USGS	11181040	2008-11-15	1.4	A			3	A	0.01	A
USGS	11181040	2008-11-16	1.3	A			3	A	0.01	A
USGS	11181040	2008-11-17	1.4	A			4	A	0.01	A
USGS	11181040	2008-11-18	1.4	A			4	A	0.01	A
USGS	11181040	2008-11-19	1.4	A			4	A	0.01	A
USGS	11181040	2008-11-20	1.4	A			3	A	0.01	A
USGS	11181040	2008-11-21	1.4	A			4	A	0.01	A
USGS	11181040	2008-11-22	1.3	A			4	A	0.01	A
USGS	11181040	2008-11-23	1.4	A			3	A	0.01	A
USGS	11181040	2008-11-24	1.4	A			3	A	0.01	A
USGS	11181040	2008-11-25	1.4	A			3	A	0.01	A
USGS	11181040	2008-11-26	14	A			142	A	11	A
USGS	11181040	2008-11-27	5.6	A			37	A	1.0	A
USGS	11181040	2008-11-28	1.9	A			5	A	0.03	A
USGS	11181040	2008-11-29	1.7	A			4	A	0.02	A
USGS	11181040	2008-11-30	1.5	A			3	A	0.01	A
USGS	11181040	2008-12-01	1.5	A			3	A	0.01	A
USGS	11181040	2008-12-02	1.7	A			4	A	0.02	A
USGS	11181040	2008-12-03	1.8	A			4	A	0.02	A
USGS	11181040	2008-12-04	1.7	A			4	A	0.02	A
USGS	11181040	2008-12-05	1.7	A			4	A	0.02	A
USGS	11181040	2008-12-06	1.6	A			4	A	0.02	A
USGS	11181040	2008-12-07	1.6	A			4	A	0.02	A
USGS	11181040	2008-12-08	1.7	A			4	A	0.02	A
USGS	11181040	2008-12-09	1.7	A	9.3	A	2	A	0.01	A
USGS	11181040	2008-12-10	2.5	A			1	A	0.01	A
USGS	11181040	2008-12-11	2.6	A			1	A	0.01	A
USGS	11181040	2008-12-12	1.9	A			1	A	0.00	A
USGS	11181040	2008-12-13	2.0	A			1	A	0.00	A
USGS	11181040	2008-12-14	53	A			220	A	196	A
USGS	11181040	2008-12-15	28	A	10.0	A	46	A	4.1	A
USGS	11181040	2008-12-16	16	A			18	A	1.3	A
USGS	11181040	2008-12-17	4.2	A			2	A	0.02	A
USGS	11181040	2008-12-18	2.9	A			1	A	0.01	A
USGS	11181040	2008-12-19	37	A			38	A	18	A
USGS	11181040	2008-12-20	4.5	A			2	A	0.03	A
USGS	11181040	2008-12-21	22	A			35	A	6.5	A
USGS	11181040	2008-12-22	19	A			23	A	1.6	A
USGS	11181040	2008-12-23	17	A	10.1	A	19	A	1.4	A
USGS	11181040	2008-12-24	10	A			8	A	0.28	A
USGS	11181040	2008-12-25	70	A			257	A	126	A
USGS	11181040	2008-12-26	12	A			44	A	1.6	A
USGS	11181040	2008-12-27	6.0	A			16	A	0.26	A
USGS	11181040	2008-12-28	5.0	A			12	A	0.16	A
USGS	11181040	2008-12-29	4.2	A			10	A	0.11	A
USGS	11181040	2008-12-30	3.9	A	10.2	A	8	A	0.09	A
USGS	11181040	2008-12-31	3.4	A			8	A	0.07	A
USGS	11181040	2009-01-01	3.3	A			7	A	0.06	A
USGS	11181040	2009-01-02	13	A			32	A	1.6	A
USGS	11181040	2009-01-03	5.7	A			11	A	0.20	A
USGS	11181040	2009-01-04	3.5	A			4	A	0.04	A
USGS	11181040	2009-01-05	3.2	A			4	A	0.04	A
USGS	11181040	2009-01-06	3.2	A			4	A	0.04	A
USGS	11181040	2009-01-07	3.2	A			4	A	0.03	A
USGS	11181040	2009-01-08	3.2	A	10.3	A	4	A	0.03	A
USGS	11181040	2009-01-09	3.1	A			3	A	0.03	A
USGS	11181040	2009-01-10	2.8	A			3	A	0.03	A
USGS	11181040	2009-01-11	2.8	A			3	A	0.02	A
USGS	11181040	2009-01-12	3.0	A			3	A	0.03	A
USGS	11181040	2009-01-13	3.1	A			4	A	0.03	A
USGS	11181040	2009-01-14	3.1	A			4	A	0.03	A
USGS	11181040	2009-01-15	3.0	A			3	A	0.02	A
USGS	11181040	2009-01-16	2.8	A			3	A	0.03	A
USGS	11181040	2009-01-17	2.7	A			3	A	0.02	A
USGS	11181040	2009-01-18	2.7	A			3	A	0.02	A
USGS	11181040	2009-01-19	2.5	A			3	A	0.02	A
USGS	11181040	2009-01-20	2.6	A			3	A	0.02	A
USGS	11181040	2009-01-21	6.3	A			6	A	0.50	A
USGS	11181040	2009-01-22	54	A	11.2	A	41	A	9.7	A
USGS	11181040	2009-01-23	24	A			11	A	0.89	A
USGS	11181040	2009-01-24	14	A			5	A	0.22	A
USGS	11181040	2009-01-25	5.7	A			1	A	0.02	A
USGS	11181040	2009-01-26	4.3	A			1	A	0.01	A
USGS	11181040	2009-01-27	3.7	A			1	A	0.01	A
USGS	11181040	2009-01-28	3.6	A			1	A	0.01	A
USGS	11181040	2009-01-29	3.7	A			1	A	0.01	A
USGS	11181040	2009-01-30	2.8	A			1	A	0.01	A
USGS	11181040	2009-01-31	2.8	A			1	A	0.01	A
USGS	11181040	2009-02-01	2.7	A			1	A	0.01	A
USGS	11181040	2009-02-02	2.6	A			6	A	0.04	A
USGS	11181040	2009-02-03	2.5	A			6	A	0.04	A
USGS	11181040	2009-02-04	2.6	A	9.1	A	6	A	0.04	A
USGS	11181040	2009-02-05	9.5	A			52	A	2.1	A
USGS	11181040	2009-02-06	19	A			144	A	23	A
USGS	11181040	2009-02-07	12	A			72	A	3.0	A
USGS	11181040	2009-02-08	14	A			104	A	17	A
USGS	11181040	2009-02-09	15	A			104	A	6.0	A
USGS	11181040	2009-02-10	6.9	A			28	A	1.3	A
USGS	11181040	2009-02-11	20	A			51	A	5.0	A
USGS	11181040	2009-02-12	14	A	11.5	A	8	A	0.36	A
USGS	11181040	2009-02-13	89	A			181	A	152	A
USGS	11181040	2009-02-14	31	A			26	A	2.4	A
USGS	11181040	2009-02-15	184	A			324	A	364	A
USGS	11181040	2009-02-16	154	A			959	A	710	A
USGS	11181040	2009-02-17	91	A			525	A	255	A
USGS	11181040	2009-02-18	46	A	9.9	A	137	A	21	A
USGS	11181040	2009-02-19	27	A			38	A	2.8	A
USGS	11181040	2009-02-20	24	A	14.3	A	30	A	1.9	A
USGS	11181040	2009-02-21	22	A			25	A	1.5	A
USGS	11181040	2009-02-22	130	A			381	A	443	A
USGS	11181040	2009-02-23	107	A			529	A	318	A
USGS	11181040	2009-02-24	53	A	14.0	A	137	A	24	A
USGS	11181040	2009-02-25	31	A			61	A	5.1	A
USGS	11181040	2009-02-26	31	A			49	A	4.2	A
USGS	11181040	2009-02-27	26	A	14.5	A	22	A	1.5	A
USGS	11181040	2009-02-28	24	A			20	A	1.3	A
USGS	11181040	2009-03-01	38	A			42	A	5.4	A
USGS	11181040	2009-03-02	134	A			253	A	135	A
USGS	11181040	2009-03-03	344	A			1460	A	2050	A
USGS	11181040	2009-03-04	121	A	10.4	A	638	A	275	A
USGS	11181040	2009-03-05	60	A			139	A	23	A
USGS	11181040	2009-03-06	39	A	11.9	A	58	A	6.1	A
USGS	11181040	2009-03-07	31	A			45	A	3.9	A
USGS	11181040	2009-03-08	27	A			35	A	2.6	A
USGS	11181040	2009-03-09	25	A			29	A	2.0	A
USGS	11181040	2009-03-10	23	A			25	A	1.5	A
USGS	11181040	2009-03-11	22	A			22	A	1.4	A
USGS	11181040	2009-03-12	21	A			12	A	0.67	A
USGS	11181040	2009-03-13	21	A			5	A	0.28	A
USGS	11181040	2009-03-14	21	A			5	A	0.28	A
USGS	11181040	2009-03-15	23	A			6	A	0.37	A
USGS	11181040	2009-03-16	22	A			5	A	0.30	A
USGS	11181040	2009-03-17	22	A			5	A	0.30	A
USGS	11181040	2009-03-18	22	A			5	A	0.29	A
USGS	11181040	2009-03-19	22	A	20.0	A	5	A	0.29	A
USGS	11181040	2009-03-20	22	A			5	A	0.29	A
USGS	11181040	2009-03-21	22	A			5	A	0.31	A
USGS	11181040	2009-03-22	35	A			11	A	1.5	A
USGS	11181040	2009-03-23	22	A			5	A	0.28	A
USGS	11181040	2009-03-24	21	A			4	A	0.23	A
USGS	11181040	2009-03-25	21	A			4	A	0.22	A
USGS	11181040	2009-03-26	21	A			4	A	0.22	A
USGS	11181040	2009-03-27	21	A			4	A	0.22	A
USGS	11181040	2009-03-28	20	A			4	A	0.22	A
USGS	11181040	2009-03-29	20	A			4	A	0.21	A
USGS	11181040	2009-03-30	18	A			4	A	0.18	A
USGS	11181040	2009-03-31	17	A			3	A	0.15	A
USGS	11181040	2009-04-01	16	A			3	A	0.15	A
USGS	11181040	2009-04-02	15	A	16.7	A	9	A	0.37	A
USGS	11181040	2009-04-03	15	A			8	A	0.33	A
USGS	11181040	2009-04-04	14	A			8	A	0.29	A
USGS	11181040	2009-04-05	14	A			8	A	0.32	A
USGS	11181040	2009-04-06	13	A			8	A	0.29	A
USGS	11181040	2009-04-07	34	A			40	A	7.9	A
USGS	11181040	2009-04-08	26	A			10	A	1.0	A
USGS	11181040	2009-04-09	23	A			8	A	0.70	A
USGS	11181040	2009-04-10	22	A	17.0	A	7	A	0.47	A
USGS	11181040	2009-04-11	12	A			2	A	0.08	A
USGS	11181040	2009-04-12	9.1	A			2	A	0.04	A
USGS	11181040	2009-04-13	8.7	A			1	A	0.03	A
USGS	11181040	2009-04-14	8.4	A			1	A	0.03	A
USGS	11181040	2009-04-15	7.1	A			1	A	0.02	A
USGS	11181040	2009-04-16	6.7	A			1	A	0.02	A
USGS	11181040	2009-04-17	6.3	A			1	A	0.01	A
USGS	11181040	2009-04-18	7.0	A			1	A	0.02	A
USGS	11181040	2009-04-19	7.4	A			1	A	0.03	A
USGS	11181040	2009-04-20	7.0	A			4	A	0.08	A
USGS	11181040	2009-04-21	6.8	A			4	A	0.08	A
USGS	11181040	2009-04-22	6.5	A			4	A	0.07	A
USGS	11181040	2009-04-23	6.4	A			4	A	0.07	A
USGS	11181040	2009-04-24	6.2	A			4	A	0.07	A
USGS	11181040	2009-04-25	6.0	A			3	A	0.05	A
USGS	11181040	2009-04-26	6.0	A			2	A	0.03	A
USGS	11181040	2009-04-27	5.6	A			2	A	0.04	A
USGS	11181040	2009-04-28	5.4	A			2	A	0.03	A
USGS	11181040	2009-04-29	5.0	A			1	A	0.02	A
USGS	11181040	2009-04-30	4.5	A	21.7	A	1	A	0.01	A
USGS	11181040	2009-05-01	20	A						
USGS	11181040	2009-05-02	13	A						
USGS	11181040	2009-05-03	12	A						
USGS	11181040	2009-05-04	8.6	A						
USGS	11181040	2009-05-05	42	A						
USGS	11181040	2009-05-06	8.9	A						
USGS	11181040	2009-05-07	7.2	A						
USGS	11181040	2009-05-08	6.9	A						
USGS	11181040	2009-05-09	6.0	A						
USGS	11181040	2009-05-10	5.8	A						
USGS	11181040	2009-05-11	5.1	A						
USGS	11181040	2009-05-12	4.6	A						
USGS	11181040	2009-05-13	4.2	A						
USGS	11181040	2009-05-14	4.3	A						
USGS	11181040	2009-05-15	4.3	A						
USGS	11181040	2009-05-16	4.3	A						
USGS	11181040	2009-05-17	4.1	A						
USGS	11181040	2009-05-18	3.9	A						
USGS	11181040	2009-05-19	3.8	A						
USGS	11181040	2009-05-20	4.0	A						
USGS	11181040	2009-05-21	4.0	A						
USGS	11181040	2009-05-22	4.0	A						
USGS	11181040	2009-05-23	3.9	A						
USGS	11181040	2009-05-24	3.8	A						
USGS	11181040	2009-05-25	3.9	A						
USGS	11181040	2009-05-26	3.9	A						
USGS	11181040	2009-05-27	3.7	A						
USGS	11181040	2009-05-28	3.6	A						
USGS	11181040	2009-05-29	3.5	A						
USGS	11181040	2009-05-30	3.5	A						
USGS	11181040	2009-05-31	3.3	A						
USGS	11181040	2009-06-01	3.3	A						
USGS	11181040	2009-06-02	3.3	A						
USGS	11181040	2009-06-03	3.2	A						
USGS	11181040	2009-06-04	3.0	A						
USGS	11181040	2009-06-05	2.9	A						
USGS	11181040	2009-06-06	2.8	A						
USGS	11181040	2009-06-07	2.7	A						
USGS	11181040	2009-06-08	2.6	A						
USGS	11181040	2009-06-09	2.5	A						
USGS	11181040	2009-06-10	2.5	A						
USGS	11181040	2009-06-11	2.4	A	25.2	A				
USGS	11181040	2009-06-12	2.4	A						
USGS	11181040	2009-06-13	2.5	A						
USGS	11181040	2009-06-14	2.4	A						
USGS	11181040	2009-06-15	2.4	A						
USGS	11181040	2009-06-16	2.4	A						
USGS	11181040	2009-06-17	2.3	A						
USGS	11181040	2009-06-18	2.3	A						
USGS	11181040	2009-06-19	2.4	A						
USGS	11181040	2009-06-20	2.3	A						
USGS	11181040	2009-06-21	2.3	A						
USGS	11181040	2009-06-22	2.4	A						
USGS	11181040	2009-06-23	2.3	A						
USGS	11181040	2009-06-24	2.3	A						
USGS	11181040	2009-06-25	2.4	A						
USGS	11181040	2009-06-26	2.4	A						
USGS	11181040	2009-06-27	2.4	A						
USGS	11181040	2009-06-28	2.3	A						
USGS	11181040	2009-06-29	2.3	A						
USGS	11181040	2009-06-30	2.1	A						
USGS	11181040	2009-07-01	2.1	A						
USGS	11181040	2009-07-02	2.1	A						
USGS	11181040	2009-07-03	2.1	A						
USGS	11181040	2009-07-04	2.0	A						
USGS	11181040	2009-07-05	2.0	A						
USGS	11181040	2009-07-06	1.9	A						
USGS	11181040	2009-07-07	2.0	A						
USGS	11181040	2009-07-08	2.1	A						
USGS	11181040	2009-07-09	2.1	A						
USGS	11181040	2009-07-10	2.0	A						
USGS	11181040	2009-07-11	2.0	A						
USGS	11181040	2009-07-12	2.0	A						
USGS	11181040	2009-07-13	2.2	A						
USGS	11181040	2009-07-14	2.2	A						
USGS	11181040	2009-07-15	2.2	A						
USGS	11181040	2009-07-16	2.1	A						
USGS	11181040	2009-07-17	2.0	A						
USGS	11181040	2009-07-18	2.0	A						
USGS	11181040	2009-07-19	2.0	A						
USGS	11181040	2009-07-20	1.9	A						
USGS	11181040	2009-07-21	1.9	A						
USGS	11181040	2009-07-22	1.9	A						
USGS	11181040	2009-07-23	1.8	A						
USGS	11181040	2009-07-24	1.8	A						
USGS	11181040	2009-07-25	1.7	A						
USGS	11181040	2009-07-26	1.7	A						
USGS	11181040	2009-07-27	1.7	A						
USGS	11181040	2009-07-28	1.6	A						
USGS	11181040	2009-07-29	1.6	A	22.7	A				
USGS	11181040	2009-07-30	1.6	A						
USGS	11181040	2009-07-31	1.6	A						
USGS	11181040	2009-08-01	1.5	A						
USGS	11181040	2009-08-02	1.2	A						
USGS	11181040	2009-08-03	1.4	A						
USGS	11181040	2009-08-04	1.3	A						
USGS	11181040	2009-08-05	1.3	A						
USGS	11181040	2009-08-06	1.1	A	22.0	A				
USGS	11181040	2009-08-07	1.0	A						
USGS	11181040	2009-08-08	0.88	A						
USGS	11181040	2009-08-09	0.88	A						
USGS	11181040	2009-08-10	0.96	A						
USGS	11181040	2009-08-11	0.96	A						
USGS	11181040	2009-08-12	1.0	A						
USGS	11181040	2009-08-13	1.0	A						
USGS	11181040	2009-08-14	0.98	A						
USGS	11181040	2009-08-15	1.0	A						
USGS	11181040	2009-08-16	0.96	A						
USGS	11181040	2009-08-17	1.0	A						
USGS	11181040	2009-08-18	0.93	A						
USGS	11181040	2009-08-19	0.88	A						
USGS	11181040	2009-08-20	0.88	A						
USGS	11181040	2009-08-21	0.93	A						
USGS	11181040	2009-08-22	0.96	A						
USGS	11181040	2009-08-23	1.0	A						
USGS	11181040	2009-08-24	1.1	A	20.3	A				
USGS	11181040	2009-08-25	1.2	A						
USGS	11181040	2009-08-26	1.5	A						
USGS	11181040	2009-08-27	1.7	A						
USGS	11181040	2009-08-28	2.0	A						
USGS	11181040	2009-08-29	1.9	A						
USGS	11181040	2009-08-30	2.0	A						
USGS	11181040	2009-08-31	1.9	A						
USGS	11181040	2009-09-01	1.4	A						
USGS	11181040	2009-09-02	1.4	A						
USGS	11181040	2009-09-03	1.3	A						
USGS	11181040	2009-09-04	1.2	A						
USGS	11181040	2009-09-05	1.2	A						
USGS	11181040	2009-09-06	1.0	A						
USGS	11181040	2009-09-07	0.64	A						
USGS	11181040	2009-09-08	0.45	A						
USGS	11181040	2009-09-09	0.43	A						
USGS	11181040	2009-09-10	0.35	A						
USGS	11181040	2009-09-11	0.33	A						
USGS	11181040	2009-09-12	0.48	A						
USGS	11181040	2009-09-13	9.2	A						
USGS	11181040	2009-09-14	13	A						
USGS	11181040	2009-09-15	0.87	A						
USGS	11181040	2009-09-16	0.52	A						
USGS	11181040	2009-09-17	0.56	A						
USGS	11181040	2009-09-18	0.46	A						
USGS	11181040	2009-09-19	0.45	A						
USGS	11181040	2009-09-20	0.45	A						
USGS	11181040	2009-09-21	0.51	A						
USGS	11181040	2009-09-22	0.45	A						
USGS	11181040	2009-09-23	0.47	A						
USGS	11181040	2009-09-24	1.0	A						
USGS	11181040	2009-09-25	1.2	A						
USGS	11181040	2009-09-26	0.52	A						
USGS	11181040	2009-09-27	0.55	A						
USGS	11181040	2009-09-28	0.81	A						
USGS	11181040	2009-09-29	0.43	A						
USGS	11181040	2009-09-30	0.32	A						
USGS	11181040	2009-10-01	0.88	A			2	A	0.01	A
USGS	11181040	2009-10-02	0.53	A			1	A	0.00	A
USGS	11181040	2009-10-03	0.67	A			2	A	0.00	A
USGS	11181040	2009-10-04	0.86	A			2	A	0.01	A
USGS	11181040	2009-10-05	1.1	A	14.8	A	3	A	0.01	A
USGS	11181040	2009-10-06	1.3	A			3	A	0.01	A
USGS	11181040	2009-10-07	4.1	A	15.8	A	6	A	0.09	A
USGS	11181040	2009-10-08	6.7	A			6	A	0.14	A
USGS	11181040	2009-10-09	2.4	A	19.2	A	2	A	0.02	A
USGS	11181040	2009-10-10	2.8	A			3	A	0.02	A
USGS	11181040	2009-10-11	3.3	A			3	A	0.02	A
USGS	11181040	2009-10-12	4.0	A			4	A	0.04	A
USGS	11181040	2009-10-13	432	A:e			910	A:e	1100	A:e
USGS	11181040	2009-10-14	42	A	17.9	A	129	A	13	A
USGS	11181040	2009-10-15	19	A			118	A	6.6	A
USGS	11181040	2009-10-16	8.5	A	20.2	A	42	A	1.0	A
USGS	11181040	2009-10-17	5.8	A			29	A	0.46	A
USGS	11181040	2009-10-18	4.7	A			22	A	0.28	A
USGS	11181040	2009-10-19	39	A	17.6	A	104	A	42	A
USGS	11181040	2009-10-20	12	A			18	A	0.74	A
USGS	11181040	2009-10-21	5.1	A	18.5	A	7	A	0.10	A
USGS	11181040	2009-10-22	4.4	A			3	A	0.04	A
USGS	11181040	2009-10-23	4.0	A	18.0	A	3	A	0.03	A
USGS	11181040	2009-10-24	3.2	A			3	A	0.02	A
USGS	11181040	2009-10-25	3.0	A			2	A	0.02	A
USGS	11181040	2009-10-26	2.9	A	16.5	A	2	A	0.02	A
USGS	11181040	2009-10-27	2.3	A			2	A	0.01	A
USGS	11181040	2009-10-28	1.9	A			2	A	0.01	A
USGS	11181040	2009-10-29	1.6	A			2	A	0.01	A
USGS	11181040	2009-10-30	1.5	A	15.0	A	2	A	0.01	A
USGS	11181040	2009-10-31	1.5	A			2	A	0.01	A
USGS	11181040	2009-11-01	1.6	A			2	A	0.01	A
USGS	11181040	2009-11-02	1.7	A			2	A	0.01	A
USGS	11181040	2009-11-03	1.6	A	16.0	A	2	A	0.01	A
USGS	11181040	2009-11-04	1.6	A			2	A	0.01	A
USGS	11181040	2009-11-05	2.2	A			2	A	0.01	A
USGS	11181040	2009-11-06	4.6	A	15.0	A	4	A	0.11	A
USGS	11181040	2009-11-07	2.8	A			3	A	0.02	A
USGS	11181040	2009-11-08	1.7	A			5	A	0.02	A
USGS	11181040	2009-11-09	1.7	A	13.5	A	8	A	0.04	A
USGS	11181040	2009-11-10	1.7	A			4	A	0.02	A
USGS	11181040	2009-11-11	1.8	A			1	A	0.01	A
USGS	11181040	2009-11-12	1.9	A			1	A	0.01	A
USGS	11181040	2009-11-13	2.0	A	13.0	A	1	A	0.01	A
USGS	11181040	2009-11-14	2.6	A			2	A	0.01	A
USGS	11181040	2009-11-15	2.0	A			1	A	0.01	A
USGS	11181040	2009-11-16	1.9	A	12.0	A	1	A	0.01	A
USGS	11181040	2009-11-17	1.8	A			2	A	0.01	A
USGS	11181040	2009-11-18	2.0	A	9.8	A	2	A	0.01	A
USGS	11181040	2009-11-19	2.4	A			2	A	0.02	A
USGS	11181040	2009-11-20	28	A	13.0	A	74	A	15	A
USGS	11181040	2009-11-21	8.0	A			18	A	0.71	A
USGS	11181040	2009-11-22	1.9	A			3	A	0.01	A
USGS	11181040	2009-11-23	1.5	A	10.0	A	2	A	0.01	A
USGS	11181040	2009-11-24	1.3	A			2	A	0.01	A
USGS	11181040	2009-11-25	1.9	A	10.5	A	3	A	0.02	A
USGS	11181040	2009-11-26	1.7	A			3	A	0.01	A
USGS	11181040	2009-11-27	14	A			22	A	3.8	A
USGS	11181040	2009-11-28	3.3	A			1	A	0.01	A
USGS	11181040	2009-11-29	1.0	A			1	A	0.00	A
USGS	11181040	2009-11-30	0.90	A			1	A	0.00	A
USGS	11181040	2009-12-01	3.2	A			1	A	0.01	A
USGS	11181040	2009-12-02	18	A	12.0	A	3	A	0.17	A
USGS	11181040	2009-12-03	17	A			3	A	0.16	A
USGS	11181040	2009-12-04	3.8	A			1	A	0.01	A
USGS	11181040	2009-12-05	1.3	A			1	A	0.00	A
USGS	11181040	2009-12-06	2.0	A			1	A	0.01	A
USGS	11181040	2009-12-07	52	A:e			96	A:e	12	A:e
USGS	11181040	2009-12-08	5.4	A			7	A	0.11	A
USGS	11181040	2009-12-09	3.6	A	4.5	A	4	A	0.08	A
USGS	11181040	2009-12-10	1.7	A			1	A	0.01	A
USGS	11181040	2009-12-11	29	A	9.5	A	39	A	4.2	A
USGS	11181040	2009-12-12	41	A			73	A	11	A
USGS	11181040	2009-12-13	91	A:e			213	A:e	49	A:e
USGS	11181040	2009-12-14	19	A	11.5	A	37	A	2.2	A
USGS	11181040	2009-12-15	6.2	A			8	A	0.14	A
USGS	11181040	2009-12-16	3.7	A			6	A	0.06	A
USGS	11181040	2009-12-17	2.9	A	11.0	A	5	A	0.04	A
USGS	11181040	2009-12-18	2.5	A			3	A	0.02	A
USGS	11181040	2009-12-19	2.4	A			3	A	0.02	A
USGS	11181040	2009-12-20	2.2	A			3	A	0.02	A
USGS	11181040	2009-12-21	12	A	12.5	A	25	A	1.9	A
USGS	11181040	2009-12-22	3.7	A			4	A	0.05	A
USGS	11181040	2009-12-23	2.4	A	8.0	A	2	A	0.01	A
USGS	11181040	2009-12-24	2.2	A			2	A	0.01	A
USGS	11181040	2009-12-25	2.1	A			2	A	0.01	A
USGS	11181040	2009-12-26	27	A:e			43	A:e	8.6	A:e
USGS	11181040	2009-12-27	49	A:e			73	A:e	14	A:e
USGS	11181040	2009-12-28	5.6	A	10.5	A	29	A	0.46	A
USGS	11181040	2009-12-29	3.8	A			21	A	0.24	A
USGS	11181040	2009-12-30	8.8	A	11.8	A	21	A	0.81	A
USGS	11181040	2009-12-31	3.2	A			4	A	0.04	A
USGS	11181040	2010-01-01	2.9	A			3	A	0.02	A
USGS	11181040	2010-01-02	2.8	A			2	A	0.02	A
USGS	11181040	2010-01-03	2.7	A			2	A	0.02	A
USGS	11181040	2010-01-04	2.6	A	10.0	A	2	A	0.01	A
USGS	11181040	2010-01-05	2.4	A			2	A	0.01	A
